transaction_id,product_name,category,price,quantity,date,customer_name,customer_email
909,Coffee Mug,Electronics,1975.3,4,2024-06-21,Robert Larson,
910,Office Chair,Stationery,415.62,5,2024-03-07,Michelle Morales,gbailey@gmail.com
911,Headphones,Stationery,1869.22,7,2024-06-26,Faith Rodriguez,kevinhamilton@cardenas.com
912,Headphones,Accessories,1171.95,10,2024-08-31,Roy Mcfarland DVM,hooverdawn@yahoo.com
913,Office Chair,Sports,1288.68,6,2024-11-08,Allen Nguyen,qgriffin@hotmail.com
914,Notebook,Electronics,1369.51,4,2024-01-15,Lori Williams,
915,Running Shoes,Appliances,1026.21,9,2024-11-28,Matthew Liu,georgebailey@poole-rogers.info
916,Smartphone,Appliances,1631.02,8,2024-04-22,Benjamin Burgess,keithmckee@garrison.com
917,Running Shoes,Stationery,1815.91,10,2024-11-21,Abigail Vasquez,cunninghamchristina@randolph.com
918,Backpack,Accessories,782.75,7,2024-12-04,William Gomez,martintaylor@gmail.com
919,Gaming Laptop,Accessories,401.36,8,2024-10-27,Rachel Morrison,marcuspowell@yahoo.com
920,Gaming Laptop,Furniture,165.55,7,2024-10-29,Dr. Erin Perkins,zoevargas@cochran.net
921,Notebook,Sports,10.64,4,2024-09-10,William Taylor,aaron02@medina.biz
922,Tablet,Stationery,1349.43,7,2024-08-15,Paul Smith,jessica36@gmail.com
923,Backpack,Sports,1032.66,5,2024-01-13,Matthew Foster,mary08@yahoo.com
924,Coffee Mug,Furniture,770.17,9,2024-07-27,,wattskatrina@gmail.com
925,Backpack,Electronics,567.88,9,2024-01-25,Steven Hamilton,hperez@gmail.com
926,Gaming Laptop,Stationery,1253.29,8,2024-05-19,Tammy Robinson,angela85@ruiz.com
927,Running Shoes,Accessories,748.29,7,2024-06-20,Megan Monroe DDS,derek02@johnson.com
928,Notebook,Sports,1078.13,6,2024-08-16,David White,cole04@butler.com
929,Tablet,Appliances,683.62,4,2024-01-15,,gshaw@morgan-hicks.com
930,Gaming Laptop,Stationery,1976.04,10,2024-07-26,Samantha Hess,dennissylvia@olsen-williams.biz
931,Gaming Laptop,Stationery,1824.31,6,2024-09-12,Gabriel Cooper,jasonhaas@johnson.biz
932,Tablet,Appliances,1190.05,8,2024-02-12,Paul Johnson,mklein@hotmail.com
933,Wireless Mouse,Accessories,1874.7,4,2024-10-27,Jessica Barrera,
934,Office Chair,Stationery,912.52,5,2024-08-27,Michael Rasmussen,
935,Headphones,Furniture,485.19,10,2024-08-14,Michael Wright,kstout@gmail.com
936,Headphones,Furniture,1191.21,6,2024-04-11,Karen Davis,crobertson@yahoo.com
937,Wireless Mouse,Appliances,157.07,6,2024-05-13,Lee Gross,gonzalezheather@hill-lewis.com
938,Wireless Mouse,Stationery,1932.41,4,2024-08-10,James Carpenter,kirbymichael@hotmail.com
939,Wireless Mouse,Accessories,1885.15,9,2024-08-25,,cmoore@larson.com
940,Wireless Mouse,Appliances,1582.57,9,2024-09-04,Teresa Roach,tyler75@hotmail.com
941,Notebook,Electronics,66.18,8,2024-05-21,Daniel Garcia MD,andrea97@reyes-gentry.com
942,Coffee Mug,Furniture,790.43,10,2024-01-06,Robyn Stevenson,slawrence@gmail.com
943,Tablet,Stationery,768.96,6,2024-10-16,Suzanne Gonzalez,ryanroman@castillo.com
944,Headphones,Stationery,996.56,1,2024-03-23,Andrew Brown,ashley62@hayes.com
945,Coffee Mug,Electronics,530.72,5,2024-11-10,Christina Vang,donnaschmitt@smith-davis.com
946,Tablet,Accessories,161.49,2,2024-05-31,Victoria Flores,
947,Gaming Laptop,Sports,1433.75,5,2024-03-13,Bridget Brown,lwilliams@gmail.com
948,Coffee Mug,Sports,310.56,10,2024-07-11,,peggy84@boyer.com
949,Coffee Mug,Furniture,491.73,5,2024-09-02,Susan Glover,vwhitaker@gmail.com
950,Backpack,Appliances,1691.9,2,2024-11-04,Christopher Rodriguez,seanlucas@smith.com
951,Coffee Mug,Sports,452.81,7,2024-09-06,,reyesamber@smith-jackson.com
952,Backpack,Electronics,1103.3,4,2024-08-08,Norma Burke,lauren27@yahoo.com
953,Headphones,Stationery,1879.75,3,2024-08-24,Dustin May,priceemily@gmail.com
954,Smartphone,Sports,1399.1,8,2024-03-13,Mary Murray,wolfshawn@yahoo.com
955,Running Shoes,Furniture,406.53,6,2024-03-14,Sara Soto,hannahmoore@hotmail.com
956,Office Chair,Electronics,666.35,7,2024-03-06,,ryan55@gmail.com
957,Running Shoes,Electronics,1871.97,8,2024-07-15,,elijahevans@gmail.com
958,Tablet,Electronics,585.73,10,2024-09-11,Kristy White,williammathis@gmail.com
959,Running Shoes,Appliances,1052.6,1,2024-09-26,Sharon Kennedy,vsoto@yahoo.com
960,Notebook,Accessories,1087.69,2,2024-01-06,Mark Davis,monicagonzalez@hotmail.com
961,Office Chair,Appliances,1761.37,2,2024-02-18,Danielle Cohen,michaelwhite@manning.info
962,Tablet,Furniture,1966.71,4,2024-09-03,David Grant,dana87@smith.net
963,Running Shoes,Furniture,204.22,10,2024-06-18,Mary Wright,valerieharper@gmail.com
964,Gaming Laptop,Accessories,856.03,2,2024-03-07,Thomas Ward,dylan79@shepard-flores.biz
965,Coffee Mug,Stationery,1126.51,3,2024-06-16,Carla Blake PhD,matthewstephens@yahoo.com
966,Wireless Mouse,Accessories,701.68,3,2024-05-02,Andrew Anderson,tyrone96@gmail.com
967,Wireless Mouse,Accessories,1370.34,9,2024-03-09,Earl Barr,woodsconnie@frey.com
968,Backpack,Furniture,653.36,4,2024-02-15,,ambercasey@henderson-lewis.net
969,Notebook,Accessories,369.08,6,2024-08-24,Tabitha Frazier,
970,Headphones,Appliances,888.93,3,2024-12-21,Andrew Fox,michaeljennifer@hotmail.com
971,Tablet,Sports,1093.64,8,2024-08-30,Peter Hughes,randallmoore@walker-norman.com
972,Smartphone,Stationery,1866.49,3,2024-05-20,Susan Smith,aallison@gmail.com
973,Coffee Mug,Furniture,304.35,4,2024-10-19,Rachel Davis,smallamy@jones.com
974,Coffee Mug,Appliances,1240.19,7,2024-10-04,Tracy Edwards,connie94@wright.info
975,Coffee Mug,Appliances,1391.86,8,2024-08-21,Kenneth Wiggins,brandi97@cole.net
976,Backpack,Sports,1524.25,9,2024-06-22,Matthew Rojas,carlsonkimberly@ruiz.net
977,Backpack,Electronics,1737.24,9,2024-04-13,John Decker,sholland@hotmail.com
978,Headphones,Furniture,1362.29,6,2024-05-30,Fernando Gomez,lawrence45@mcintosh.com
979,Office Chair,Stationery,1361.26,4,2024-09-21,Jeremy Prince,david65@smith.com
980,Wireless Mouse,Furniture,1248.16,5,2024-05-04,Cindy Fuller,qsilva@gmail.com
981,Wireless Mouse,Furniture,1389.63,4,2024-04-10,Gabriella Sutton,melissa41@hotmail.com
982,Smartphone,Electronics,1573.31,9,2024-05-28,Cheyenne Hampton,jenkinsnatasha@hotmail.com
983,Running Shoes,Appliances,82.64,1,2024-05-26,Bruce Wilson,smithmelissa@hotmail.com
984,Office Chair,Stationery,1479.93,2,2024-05-21,,paul38@elliott-rodriguez.com
985,Running Shoes,Furniture,402.55,2,2024-04-03,Ryan Christensen,wbrowning@holden-rivers.com
986,Notebook,Accessories,1364.85,9,2024-05-11,Kelly Kelley,bakerjonathan@austin.org
987,Headphones,Electronics,1079.53,1,2024-07-09,Lisa Stone,nhull@castro.com
988,Gaming Laptop,Sports,1021.29,4,2024-12-13,Sharon Foster,john24@gmail.com
989,Wireless Mouse,Electronics,267.72,3,2024-11-06,Brandon Williams,floresjason@gmail.com
990,Coffee Mug,Sports,1220.83,6,2024-11-10,Meghan Davis,juanthompson@hotmail.com
991,Backpack,Sports,1373.0,1,2024-07-09,,christophersanders@yahoo.com
992,Backpack,Electronics,562.35,5,2024-04-04,Peter Benson,robinchapman@yahoo.com
993,Running Shoes,Electronics,1443.88,3,2024-06-13,Melissa Williams,
994,Gaming Laptop,Sports,914.12,4,2024-08-04,Thomas Hale,jonescourtney@gmail.com
995,Notebook,Electronics,1436.27,3,2024-07-30,Andrea Roberts,jose73@yahoo.com
996,Wireless Mouse,Accessories,278.77,10,2024-11-28,Kristi Rodriguez,colemark@stein-underwood.net
997,Wireless Mouse,Accessories,814.81,4,2024-11-10,Andre Perry,
998,Gaming Laptop,Electronics,106.48,9,2024-06-28,Howard Williams,onorton@yahoo.com
999,Wireless Mouse,Stationery,1507.86,1,2024-12-10,Kimberly Aguilar,jennifer89@castro.com
1000,Office Chair,Electronics,1751.03,8,2024-03-13,Mrs. Debra Garcia,xgarcia@yahoo.com
